"","V1","station_id","B1","B2","B3","B4","B5","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"2402",7826,"GID_3694",0.002173736,0.002864186,0.0018403,0.0002322792,0,"GID_3694","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-06,0.9839672,NA,6.62483,NA,"Lake Geneva_2020_02"
"2403",7827,"GID_3695",0.002797066,0.003588334,0.002461699,0.0004565106,0,"GID_3695","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-07,0.9923652,NA,6.432858,NA,"Lake Geneva_2020_02"
"2404",7828,"GID_3696",0.003777658,0.004785156,0.003426317,0.0007184392,0,"GID_3696","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-08,1.001111,NA,5.662181,NA,"Lake Geneva_2020_02"
"2405",7829,"GID_3697",0.003843008,0.004819655,0.003441746,0.000697947,0,"GID_3697","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-08,1.038716,NA,6.493822,NA,"Lake Geneva_2020_02"
"2406",7830,"GID_3698",0.003153972,0.003895319,0.002771438,0.0006144088,0,"GID_3698","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-09,1.032277,NA,6.529444,NA,"Lake Geneva_2020_02"
"2407",7831,"GID_3699",0.002869718,0.003632472,0.002624808,0.0005659866,0,"GID_3699","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-09,1.239105,NA,6.436387,NA,"Lake Geneva_2020_02"
"2408",7834,"GID_3700",0.004718573,0.006217831,0.004771501,0.001080645,0,"GID_3700","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-10,1.021752,NA,7.999792,NA,"Lake Geneva_2020_02"
"2409",7835,"GID_3701",0.007695582,0.01020269,0.009294314,0.002573439,0,"GID_3701","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-10,1.200982,NA,4.526337,NA,"Lake Geneva_2020_02"
"2410",7836,"GID_3702",0.005982901,0.007962574,0.005841288,0.001176854,0,"GID_3702","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-11,0.8384502,NA,6.765297,NA,"Lake Geneva_2020_02"
"2411",7837,"GID_3703",0.005007953,0.006539661,0.004820879,0.0009266292,0,"GID_3703","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-12,0.8932382,NA,3.025209,NA,"Lake Geneva_2020_02"
"2412",7838,"GID_3704",0.005209197,0.006844319,0.005141956,0.001199467,0,"GID_3704","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-12,0.8485035,NA,6.6328,NA,"Lake Geneva_2020_02"
"2413",7839,"GID_3705",0.003492889,0.004408209,0.003113183,0.0006460648,0,"GID_3705","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-20,0.8108358,NA,9.868619,NA,"Lake Geneva_2020_02"
"2414",7840,"GID_3706",0.0034807,0.004423862,0.003153955,0.0006437935,0,"GID_3706","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-20,0.8497392,NA,5.829273,NA,"Lake Geneva_2020_02"
"2415",7841,"GID_3707",0.003604281,0.004650446,0.003421709,0.000797163,0,"GID_3707","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-20,0.9926898,NA,6.254738,NA,"Lake Geneva_2020_02"
"2416",7842,"GID_3708",0.002905487,0.003629994,0.002533677,0.0005257611,0,"GID_3708","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-21,0.9318783,NA,7.033398,NA,"Lake Geneva_2020_02"
"2417",7843,"GID_3709",0.002978085,0.003685357,0.002648443,0.0005491289,0,"GID_3709","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-21,1.546525,NA,6.892253,NA,"Lake Geneva_2020_02"
"2418",7845,"GID_3710",0.002753438,0.003473854,0.002578429,0.0005109226,0,"GID_3710","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-21,1.729385,NA,6.506045,NA,"Lake Geneva_2020_02"
"2419",7846,"GID_3711",0.002877243,0.003589871,0.002870103,0.0007074765,0,"GID_3711","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-22,1.286975,NA,6.177887,NA,"Lake Geneva_2020_02"
"2420",7847,"GID_3712",0.00268811,0.003301763,0.002737407,0.0006455417,0,"GID_3712","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-23,1.305908,NA,6.064913,NA,"Lake Geneva_2020_02"
"2421",7848,"GID_3713",0.002424521,0.003082034,0.002789488,0.0007382887,0,"GID_3713","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-23,1.929035,NA,5.464963,NA,"Lake Geneva_2020_02"
"2422",7849,"GID_3714",0.002530313,0.003158068,0.002704726,0.0006451036,0,"GID_3714","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-24,1.419445,NA,5.845391,NA,"Lake Geneva_2020_02"
"2423",7850,"GID_3715",0.002114147,0.002734578,0.00232102,0.0004789473,0,"GID_3715","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-24,1.664442,NA,6.235693,NA,"Lake Geneva_2020_02"
"2424",7851,"GID_3716",0.002088741,0.002688315,0.002382915,0.0006460438,0,"GID_3716","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-25,3.585674,NA,6.37575,NA,"Lake Geneva_2020_02"
"2425",7852,"GID_3717",0.004662309,0.006143843,0.004611848,0.0009406209,0,"GID_3717","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-26,0.8008668,NA,6.729251,NA,"Lake Geneva_2020_02"
"2426",7853,"GID_3718",0.004768822,0.006349667,0.004788153,0.0009936024,0,"GID_3718","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-26,1.051424,NA,5.94853,NA,"Lake Geneva_2020_02"
"2427",7854,"GID_3719",0.004374059,0.005703756,0.003964206,0.0007900335,0,"GID_3719","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-27,0.8305357,NA,7.757354,NA,"Lake Geneva_2020_02"
"2428",7856,"GID_3720",0.004399269,0.005780817,0.004058681,0.000796959,0,"GID_3720","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-27,0.8675745,NA,6.238793,NA,"Lake Geneva_2020_02"
"2429",7857,"GID_3721",0.002730076,0.003559886,0.002402913,0.0004201798,0,"GID_3721","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-28,0.821989,NA,7.00094,NA,"Lake Geneva_2020_02"
"2430",7858,"GID_3722",0.003028442,0.00383084,0.002701492,0.0005533646,0,"GID_3722","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-28,0.8882836,NA,7.06698,NA,"Lake Geneva_2020_02"
"2431",7859,"GID_3723",0.002322032,0.002964369,0.002478271,0.0005907314,0,"GID_3723","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-29,2.116263,NA,6.193089,NA,"Lake Geneva_2020_02"
"2432",7860,"GID_3724",0.002377917,0.003069624,0.002602973,0.0006563734,0,"GID_3724","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-02-29,2.79352,NA,7.809682,NA,"Lake Geneva_2020_02"
"2433",7861,"GID_3725",0.002664,0.003316079,0.002724865,0.0006345477,0,"GID_3725","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-04,1.440385,NA,5.591947,NA,"Lake Geneva_2020_03"
"2434",7862,"GID_3726",0.00276037,0.003499877,0.002988937,0.000763823,0,"GID_3726","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-04,1.732689,NA,6.757412,NA,"Lake Geneva_2020_03"
"2435",7863,"GID_3727",0.002133174,0.002756453,0.002477146,0.0006573268,0,"GID_3727","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-05,3.210548,NA,6.495763,NA,"Lake Geneva_2020_03"
"2436",7864,"GID_3728",0.002107867,0.002730005,0.002486023,0.0006901331,0,"GID_3728","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-05,3.889795,NA,5.803259,NA,"Lake Geneva_2020_03"
"2437",7865,"GID_3729",0.004095648,0.005440644,0.005075314,0.001212494,0,"GID_3729","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-06,2.051388,NA,7.639724,NA,"Lake Geneva_2020_03"
"2438",7867,"GID_3730",0.004815203,0.006351917,0.006010553,0.001489678,0,"GID_3730","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-06,1.967946,NA,4.674319,NA,"Lake Geneva_2020_03"
"2439",7868,"GID_3731",0.004684974,0.006124086,0.005602083,0.001274356,0,"GID_3731","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-07,1.471168,NA,5.334365,NA,"Lake Geneva_2020_03"
"2440",7869,"GID_3732",0.00544545,0.007388957,0.007189754,0.001495762,0,"GID_3732","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-07,1.918558,NA,3.508228,NA,"Lake Geneva_2020_03"
"2441",7870,"GID_3733",0.003345908,0.004405867,0.004497972,0.001171891,0,"GID_3733","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-11,3.106088,NA,4.723925,NA,"Lake Geneva_2020_03"
"2442",7871,"GID_3734",0.003283928,0.004411282,0.004591879,0.001148507,0,"GID_3734","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-11,3.046661,NA,4.701643,NA,"Lake Geneva_2020_03"
"2443",7872,"GID_3735",0.002021541,0.002658176,0.002835762,0.0008630063,0,"GID_3735","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-12,4.603265,NA,4.870085,NA,"Lake Geneva_2020_03"
"2444",7873,"GID_3736",0.001878289,0.002509303,0.002757191,0.0008812475,0,"GID_3736","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-12,5.878899,NA,4.439996,NA,"Lake Geneva_2020_03"
"2445",7874,"GID_3737",0.002578788,0.00334421,0.00349509,0.001064565,0,"GID_3737","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-13,4.554662,NA,4.545844,NA,"Lake Geneva_2020_03"
"2446",7875,"GID_3738",0.002160246,0.00284409,0.003299048,0.001064596,0,"GID_3738","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-13,3.997651,NA,3.661442,NA,"Lake Geneva_2020_03"
"2447",7876,"GID_3739",0.002218922,0.002872019,0.003457764,0.001136404,0,"GID_3739","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-14,6.253939,NA,3.688017,NA,"Lake Geneva_2020_03"
"2448",7878,"GID_3740",0.00199843,0.002574317,0.003138473,0.001047104,0,"GID_3740","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-14,5.4401,NA,3.55699,NA,"Lake Geneva_2020_03"
"2449",7879,"GID_3741",0.00195836,0.002533059,0.003122863,0.001139327,0,"GID_3741","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-15,4.555052,NA,3.464627,NA,"Lake Geneva_2020_03"
"2450",7880,"GID_3742",0.001687003,0.002204748,0.002874644,0.001183905,0,"GID_3742","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-15,5.505417,NA,3.19957,NA,"Lake Geneva_2020_03"
"2451",7881,"GID_3743",0.002346723,0.003083465,0.004041486,0.001504703,0,"GID_3743","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-16,4.228034,NA,3.273191,NA,"Lake Geneva_2020_03"
"2452",7882,"GID_3744",0.002091555,0.002645524,0.003367317,0.001035359,0,"GID_3744","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-16,4.895657,NA,3.404525,NA,"Lake Geneva_2020_03"
"2453",7883,"GID_3745",0.002539552,0.003193843,0.00405762,0.001239009,0,"GID_3745","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-17,3.920593,NA,3.453787,NA,"Lake Geneva_2020_03"
"2454",7884,"GID_3746",0.002079987,0.002661335,0.003576353,0.001077269,0,"GID_3746","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-17,4.272561,NA,3.308795,NA,"Lake Geneva_2020_03"
"2455",7885,"GID_3747",0.003200307,0.00413614,0.003466418,0.0007799896,0,"GID_3747","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-27,1.2337,NA,5.978702,NA,"Lake Geneva_2020_03"
"2456",7886,"GID_3748",0.003059637,0.003919644,0.003353585,0.0008043628,0,"GID_3748","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-28,1.306438,NA,5.815988,NA,"Lake Geneva_2020_03"
"2457",7887,"GID_3749",0.002792432,0.00361987,0.002966536,0.0005990762,0,"GID_3749","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-29,1.195077,NA,6.243481,NA,"Lake Geneva_2020_03"
"2458",7889,"GID_3750",0.00295757,0.003849818,0.003233503,0.0007256723,0,"GID_3750","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-29,2.06849,NA,6.53066,NA,"Lake Geneva_2020_03"
"2459",7890,"GID_3751",0.003182985,0.004161417,0.00353572,0.0008000917,0,"GID_3751","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-30,1.567115,NA,6.014461,NA,"Lake Geneva_2020_03"
"2460",7891,"GID_3752",0.003355115,0.0043793,0.003568194,0.0007758117,0,"GID_3752","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-30,1.281375,NA,6.194811,NA,"Lake Geneva_2020_03"
"2461",7892,"GID_3753",0.003390445,0.004402741,0.00336364,0.000657116,0,"GID_3753","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-31,0.9680227,NA,6.878474,NA,"Lake Geneva_2020_03"
"2462",7893,"GID_3754",0.003182165,0.004286688,0.003256833,0.0006492355,0,"GID_3754","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-03-31,1.032216,NA,6.688885,NA,"Lake Geneva_2020_03"
"2463",7894,"GID_3755",0.004096313,0.005263317,0.003957125,0.0008072158,0,"GID_3755","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-01,0.8284137,NA,6.608367,NA,"Lake Geneva_2020_04"
"2464",7895,"GID_3756",0.004996291,0.006414313,0.004992411,0.001178543,0,"GID_3756","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-01,0.8766725,NA,6.367146,NA,"Lake Geneva_2020_04"
"2465",7896,"GID_3757",0.00385835,0.004990112,0.004067568,0.0009472151,0,"GID_3757","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-02,1.184071,NA,5.897635,NA,"Lake Geneva_2020_04"
"2466",7897,"GID_3758",0.003931053,0.005133664,0.005267217,0.001331238,0,"GID_3758","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-02,1.699843,NA,4.750928,NA,"Lake Geneva_2020_04"
"2467",7898,"GID_3759",0.004208976,0.005378648,0.005424484,0.001294169,0,"GID_3759","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-03,1.545414,NA,4.677325,NA,"Lake Geneva_2020_04"
"2468",7900,"GID_3760",0.003577443,0.004665249,0.004685426,0.001108707,0,"GID_3760","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-04,1.570131,NA,4.939266,NA,"Lake Geneva_2020_04"
"2469",7901,"GID_3761",0.003318166,0.004332241,0.004375802,0.001075825,0,"GID_3761","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-04,1.769598,NA,4.866837,NA,"Lake Geneva_2020_04"
"2470",7902,"GID_3762",0.003186967,0.004182341,0.004239716,0.001016107,0,"GID_3762","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-05,1.665154,NA,5.085491,NA,"Lake Geneva_2020_04"
"2471",7903,"GID_3763",0.003723723,0.004870382,0.004648138,0.001004231,0,"GID_3763","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-05,1.292809,NA,5.051723,NA,"Lake Geneva_2020_04"
"2472",7904,"GID_3764",0.003293048,0.004262759,0.004884135,0.001139033,0,"GID_3764","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-06,1.858941,NA,7.15191,NA,"Lake Geneva_2020_04"
"2473",7905,"GID_3765",0.003412581,0.004210004,0.004960679,0.0009986371,0,"GID_3765","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-09,1.745061,NA,4.879319,NA,"Lake Geneva_2020_04"
"2474",7906,"GID_3766",0.003432185,0.00447303,0.005873803,0.001484092,0,"GID_3766","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-09,3.049146,NA,4.070018,NA,"Lake Geneva_2020_04"
"2475",7907,"GID_3767",0.002741865,0.003613963,0.004757128,0.001075247,0,"GID_3767","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-10,2.232334,NA,4.578131,NA,"Lake Geneva_2020_04"
"2476",7908,"GID_3768",0.003204468,0.004211702,0.005913159,0.001438507,0,"GID_3768","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-10,2.952646,NA,4.402861,NA,"Lake Geneva_2020_04"
"2477",7909,"GID_3769",0.0029186,0.003758937,0.005230771,0.001068123,0,"GID_3769","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-11,2.145736,NA,4.37266,NA,"Lake Geneva_2020_04"
"2478",7911,"GID_3770",0.003239196,0.004223776,0.005878884,0.001397494,0,"GID_3770","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-11,2.786399,NA,4.77547,NA,"Lake Geneva_2020_04"
"2479",7912,"GID_3771",0.002699596,0.003617403,0.005714416,0.001206003,0,"GID_3771","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-12,6.825946,NA,4.024633,NA,"Lake Geneva_2020_04"
"2480",7913,"GID_3772",0.002383439,0.003272893,0.004941599,0.000922552,0,"GID_3772","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-13,6.346612,NA,3.985959,NA,"Lake Geneva_2020_04"
"2481",7914,"GID_3773",0.002783367,0.003699078,0.004278145,0.001195201,0,"GID_3773","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-14,2.502223,NA,4.712643,NA,"Lake Geneva_2020_04"
"2482",7915,"GID_3774",0.002861696,0.003843419,0.004363227,0.001144003,0,"GID_3774","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-14,2.396796,NA,4.4776,NA,"Lake Geneva_2020_04"
"2483",7916,"GID_3775",0.003105654,0.004071975,0.003886787,0.0008828421,0,"GID_3775","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-15,1.449192,NA,5.738678,NA,"Lake Geneva_2020_04"
"2484",7917,"GID_3776",0.003459468,0.004538661,0.004031104,0.0008522441,0,"GID_3776","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-15,1.546014,NA,5.818989,NA,"Lake Geneva_2020_04"
"2485",7918,"GID_3777",0.003167729,0.004278794,0.00675598,0.001693026,0,"GID_3777","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-16,3.892916,NA,3.40888,NA,"Lake Geneva_2020_04"
"2486",7919,"GID_3778",0.003930461,0.005298628,0.008033054,0.002109207,0,"GID_3778","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-16,3.908431,NA,3.948199,NA,"Lake Geneva_2020_04"
"2487",7920,"GID_3779",0.004468089,0.00575428,0.007479769,0.001393689,0,"GID_3779","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-17,2.815087,NA,4.252726,NA,"Lake Geneva_2020_04"
"2488",7922,"GID_3780",0.003696144,0.004808413,0.00728674,0.001967145,0,"GID_3780","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-18,5.089011,NA,3.299074,NA,"Lake Geneva_2020_04"
"2489",7923,"GID_3781",0.003737799,0.004949847,0.007792838,0.002556232,0,"GID_3781","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-18,5.01659,NA,3.23169,NA,"Lake Geneva_2020_04"
"2490",7924,"GID_3782",0.003409874,0.004420689,0.005904143,0.001349376,0,"GID_3782","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-19,3.63454,NA,4.004436,NA,"Lake Geneva_2020_04"
"2491",7925,"GID_3783",0.00307107,0.0040958,0.005537297,0.001323426,0,"GID_3783","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-19,5.319312,NA,4.044254,NA,"Lake Geneva_2020_04"
"2492",7926,"GID_3784",0.002954783,0.003887357,0.005018043,0.001212554,0,"GID_3784","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-20,3.388437,NA,4.387976,NA,"Lake Geneva_2020_04"
"2493",7927,"GID_3785",0.00383873,0.005016742,0.006328154,0.001431807,0,"GID_3785","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-20,3.159308,NA,4.498192,NA,"Lake Geneva_2020_04"
"2494",7928,"GID_3786",0.003096704,0.004391037,0.007363914,0.002148761,0,"GID_3786","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-21,5.931808,NA,2.889693,NA,"Lake Geneva_2020_04"
"2495",7929,"GID_3787",0.003235825,0.004577364,0.00750324,0.002020834,0,"GID_3787","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-21,6.469955,NA,3.221358,NA,"Lake Geneva_2020_04"
"2496",7930,"GID_3788",0.003364007,0.004672489,0.007162928,0.001791257,0,"GID_3788","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-22,2.983011,NA,3.484967,NA,"Lake Geneva_2020_04"
"2497",7931,"GID_3789",0.004321351,0.005696906,0.007926503,0.001793984,0,"GID_3789","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-22,2.511573,NA,3.861049,NA,"Lake Geneva_2020_04"
"2498",7933,"GID_3790",0.003896672,0.005148279,0.006717032,0.001304747,0,"GID_3790","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-23,1.824854,NA,4.355635,NA,"Lake Geneva_2020_04"
"2499",7934,"GID_3791",0.004429923,0.005849663,0.00736008,0.001581195,0,"GID_3791","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-23,2.324449,NA,4.424648,NA,"Lake Geneva_2020_04"
"2500",7935,"GID_3792",0.003881859,0.005388295,0.006973922,0.001427857,0,"GID_3792","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-24,1.97615,NA,4.129959,NA,"Lake Geneva_2020_04"
"2501",7936,"GID_3793",0.003896278,0.005293118,0.007213401,0.001578758,0,"GID_3793","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-25,2.694397,NA,3.528516,NA,"Lake Geneva_2020_04"
"2502",7937,"GID_3794",0.004041915,0.005600222,0.007767794,0.001696338,0,"GID_3794","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-26,2.275073,NA,4.62025,NA,"Lake Geneva_2020_04"
"2503",7938,"GID_3795",0.004310957,0.005983817,0.007970997,0.001843437,0,"GID_3795","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-26,5.377634,NA,3.945064,NA,"Lake Geneva_2020_04"
"2504",7939,"GID_3796",0.003904597,0.005178834,0.006156184,0.00133093,0,"GID_3796","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-27,1.938145,NA,4.770882,NA,"Lake Geneva_2020_04"
"2505",7940,"GID_3797",0.0049957,0.006803318,0.008657287,0.002087447,0,"GID_3797","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-28,3.526707,NA,3.88637,NA,"Lake Geneva_2020_04"
"2506",7941,"GID_3798",0.003374388,0.004545337,0.006276424,0.001738017,0,"GID_3798","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-29,2.745627,NA,3.762202,NA,"Lake Geneva_2020_04"
"2507",7942,"GID_3799",0.003338353,0.004517871,0.005311457,0.001206069,0,"GID_3799","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-30,3.398993,NA,5.070714,NA,"Lake Geneva_2020_04"
"2508",7945,"GID_3800",0.004037478,0.005664827,0.006708105,0.001436201,0,"GID_3800","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-04-30,4.208536,NA,4.598607,NA,"Lake Geneva_2020_04"
"2509",7946,"GID_3801",0.004931603,0.006838505,0.008674439,0.002323331,0,"GID_3801","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-05-01,5.280843,NA,3.243494,NA,"Lake Geneva_2020_05"
"2510",7947,"GID_3802",0.00405047,0.005654063,0.007327997,0.002036952,0,"GID_3802","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-05-01,6.035105,NA,3.706344,NA,"Lake Geneva_2020_05"
"2511",7948,"GID_3803",0.003843667,0.005254979,0.006635626,0.001824309,0,"GID_3803","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-05-02,5.977009,NA,3.785945,NA,"Lake Geneva_2020_05"
"2512",7949,"GID_3804",0.0029312,0.003745585,0.004545902,0.001019743,0,"GID_3804","Eawag","Switzerland","Lake Geneva",46.50015,6.66078,2020-05-08,1.574233,NA,4.87432,NA,"Lake Geneva_2020_05"
