"","V1","station_id","B1","B2","B3","B4","id","organization","region","local","lat","long","date","chla","tss","secchi","acdom440","local_year_month"
"1783",7028,"GID_2969",0.019774367180525,0.0317630746153406,0.0232931942326759,0.00885154515125358,"GID_2969","NIGLAS","China","Chaohu",31.590771,117.453321,2013-10-10,313.636,70,0.25,0.82584922,"Chaohu_2013_10"
"1784",7029,"GID_297",0.0310956450217249,0.059145790505839,0.0650723731221203,0.0131390430834508,"GID_297","CSIRO","Australia","Lake Pamamaroo",-32.27519,142.457474,2021-02-06,6.617,127.333,0.16,1.2954,"Lake Pamamaroo_2021_02"
"1785",7030,"GID_2970",0.0238015729569668,0.0381931298703893,0.0306165679572741,0.0101819980759258,"GID_2970","NIGLAS","China","Chaohu",31.591213,117.443538,2013-10-11,319.26,NA,0.3,0.46439008,"Chaohu_2013_10"
"1786",7031,"GID_2971",0.0224434076840664,0.0380538015337148,0.0295092975629265,0.0138987716894277,"GID_2971","NIGLAS","China","Chaohu",31.591216,117.443548,2013-10-11,115.32,43,0.3,0.4394124,"Chaohu_2013_10"
"1787",7032,"GID_2972",0.0156412521233855,0.03596551180422,0.023470800466585,0.0414461574448839,"GID_2972","NIGLAS","China","Chaohu",31.591269,117.443526,2013-10-11,1102.51,NA,0.15,0.56787374,"Chaohu_2013_10"
"1788",7033,"GID_2973",0.0178501858073924,0.0367572016818104,0.0249881359378775,0.0311097314662792,"GID_2973","NIGLAS","China","Chaohu",31.591198,117.443575,2013-10-11,558.976,198,0.25,0.6068405,"Chaohu_2013_10"
"1789",7034,"GID_2974",0.0177377848788763,0.038180883777938,0.0255641567992268,0.0348522530554732,"GID_2974","NIGLAS","China","Chaohu",31.591144,117.443522,2013-10-11,2587.744,NA,0.2,0.66489584,"Chaohu_2013_10"
"1790",7035,"GID_2975",0.0197064940479733,0.039462728766992,0.0273611338815707,0.031282821824122,"GID_2975","NIGLAS","China","Chaohu",31.591182,117.443539,2013-10-11,838.236,394,0.2,0.87381084,"Chaohu_2013_10"
"1791",7036,"GID_2976",0.0146021016338313,0.0296746010450973,0.0188935556977529,0.0164352076595167,"GID_2976","NIGLAS","China","Chaohu",31.59412,117.438844,2013-10-11,1612.37,NA,0.3,0.7427504,"Chaohu_2013_10"
"1792",7037,"GID_2977",0.0192504205106839,0.0438668978047519,0.0296437913548462,0.0401364402590173,"GID_2977","NIGLAS","China","Chaohu",31.594176,117.438875,2013-10-11,808.054,198,0.25,0.73374896,"Chaohu_2013_10"
"1793",7038,"GID_2978",0.022994204690197,0.0453317829041069,0.0322705143583206,0.0290044685580751,"GID_2978","NIGLAS","China","Chaohu",31.594161,117.438892,2013-10-11,727.16,208,0.25,0.81839408,"Chaohu_2013_10"
"1794",7039,"GID_2979",0.0245425076781144,0.0398484075472058,0.0321619595437465,0.0104396140010007,"GID_2979","NIGLAS","China","Chaohu",31.565902,117.42815,2013-10-12,63.856,NA,0.25,0.58105348,"Chaohu_2013_10"
"1795",7040,"GID_298",0.0275699505413963,0.0573981180333946,0.0719873763487406,0.0188160429761245,"GID_298","CSIRO","Australia","Lake Pamamaroo",-32.3021633,142.4608995,2020-07-31,2.369,175,0.08,2.4592,"Lake Pamamaroo_2020_07"
"1796",7041,"GID_2981",0.0279600442681983,0.0426306167140817,0.0340447705851476,0.0139609492045912,"GID_2981","NIGLAS","China","Chaohu",31.565938,117.428181,2013-10-12,58.232,NA,0.25,0.50602174,"Chaohu_2013_10"
"1797",7042,"GID_2982",0.0221579976935897,0.0359950446723726,0.0292090174419477,0.00919006937999201,"GID_2982","NIGLAS","China","Chaohu",31.566064,117.428098,2013-10-12,86.292,39,0.25,0.7236026,"Chaohu_2013_10"
"1798",7043,"GID_2983",0.0150976269120886,0.0298638081518823,0.0197953912715275,0.0245390950936813,"GID_2983","NIGLAS","China","Chaohu",31.565913,117.428192,2013-10-12,161.788,NA,0.25,0.84670124,"Chaohu_2013_10"
"1799",7044,"GID_2984",0.0146921375513362,0.0314432273097477,0.020484130603811,0.0253766651736529,"GID_2984","NIGLAS","China","Chaohu",31.566079,117.427943,2013-10-12,485.282,74,0.2,0.7440335,"Chaohu_2013_10"
"1800",7045,"GID_2985",0.0129381481935599,0.0299219263761732,0.0194040455586939,0.0282566466502869,"GID_2985","NIGLAS","China","Chaohu",31.570953,117.462431,2013-10-12,716.314,NA,0.25,0.71396948,"Chaohu_2013_10"
"1801",7046,"GID_2986",0.0169415335545503,0.0339417615530554,0.023351970080236,0.0196039223841886,"GID_2986","NIGLAS","China","Chaohu",31.571033,117.462498,2013-10-12,228.508,74,0.25,1.00916144,"Chaohu_2013_10"
"1802",7047,"GID_2987",0.0167512293464675,0.0337774306513836,0.0235498921538731,0.0189385837628751,"GID_2987","NIGLAS","China","Chaohu",31.57092,117.462458,2013-10-12,178.208,42,0.25,0.81867702,"Chaohu_2013_10"
"1803",7049,"GID_2989",0.029412423276308,0.0461802204255553,0.0401541375635997,0.0307831395318197,"GID_2989","NIGLAS","China","Dianchi",24.92314,102.664343,2019-06-01,66,63,0.3,NA,"Dianchi_2019_06"
"1804",7050,"GID_299",0.0281038912587792,0.0546317845206044,0.0600951105721932,0.0118454447920655,"GID_299","CSIRO","Australia","Lake Pamamaroo",-32.2947324,142.4665283,2021-02-07,7.769,133,0.2,1.2585,"Lake Pamamaroo_2021_02"
"1805",7051,"GID_2990",0.0223963180727933,0.040065231538722,0.0338056613990652,0.0218056611332314,"GID_2990","NIGLAS","China","Dianchi",24.906738,102.678755,2019-06-01,70,41,0.25,NA,"Dianchi_2019_06"
"1806",7052,"GID_2991",0.020153900966996,0.0369760961346685,0.0309510184416644,0.0192719069188206,"GID_2991","NIGLAS","China","Dianchi",24.884661,102.69647,2019-06-01,70,56,0.2,NA,"Dianchi_2019_06"
"1807",7053,"GID_2992",0.0260950872059401,0.042385111452772,0.0370548271358562,0.025225998164984,"GID_2992","NIGLAS","China","Dianchi",24.856817,102.726362,2019-06-01,71,27,0.35,NA,"Dianchi_2019_06"
"1808",7054,"GID_2993",0.0195177946752128,0.0353488159951288,0.0293515177631298,0.0168220884508449,"GID_2993","NIGLAS","China","Dianchi",24.835892,102.700512,2019-06-01,65,45,0.25,NA,"Dianchi_2019_06"
"1809",7055,"GID_2994",0.0262607493936968,0.044370637754394,0.0395690832760584,0.0252814384081693,"GID_2994","NIGLAS","China","Dianchi",24.79819,102.716368,2019-06-01,59,51,0.35,NA,"Dianchi_2019_06"
"1810",7056,"GID_2995",0.0311804271121511,0.0487550227077549,0.0415039124374701,0.0290212915443323,"GID_2995","NIGLAS","China","Dianchi",24.781132,102.678822,2019-06-01,85,35,0.3,NA,"Dianchi_2019_06"
"1811",7058,"GID_2997",0.0309088606300964,0.0486021965650927,0.0442591176019597,0.0332013013314822,"GID_2997","NIGLAS","China","Dianchi",24.748742,102.626655,2019-06-01,81,54,0.25,NA,"Dianchi_2019_06"
"1812",7060,"GID_2999",0.0358740740298197,0.0535264191564368,0.0505527215949592,0.0384465531490128,"GID_2999","NIGLAS","China","Dianchi",24.698425,102.642765,2019-06-01,71,42,0.2,NA,"Dianchi_2019_06"
"1813",7061,"GID_3",0.00182139789097375,0.00351884475033996,0.00315988275383141,0.000734265318557827,"GID_3","UT-TO","Estonia","Lake Peipsi",58.44592,27.28435,2013-07-08,NA,8,1.8,2.578895304,"Lake Peipsi_2013_07"
"1814",7062,"GID_30",0.00345166258316469,0.00951312250577743,0.00947746066589513,0.00161573231186287,"GID_30","UT-TO","Estonia","Lake Vortsjarv",58.26478333,26.05131667,2014-07-18,NA,12.33,0.5,1.427602758,"Lake Vortsjarv_2014_07"
"1815",7063,"GID_300",0.0314213760284507,0.0629009083200106,0.0749609963703935,0.0163940309506013,"GID_300","CSIRO","Australia","Lake Pamamaroo",-32.305437,142.4852025,2020-10-25,4.357,142.667,0.17,1.8794,"Lake Pamamaroo_2020_10"
"1816",7074,"GID_301",0.027745020885111,0.0552169892162577,0.0606261912758067,0.0124318760518813,"GID_301","CSIRO","Australia","Lake Pamamaroo",-32.302541,142.484544,2021-02-06,8.433,123.667,0.17,1.3017,"Lake Pamamaroo_2021_02"
"1817",7084,"GID_3019",0.00790676179144099,0.0157790852475296,0.0111846218813624,0.00428552277606202,"GID_3019","Tsukuba","Japan","Lake Kasumigaura",36.1216,140.3778,2009-06-10,110.5,24.83,0.6,NA,"Lake Kasumigaura_2009_06"
"1818",7085,"GID_302",0.0159368140808583,0.0312900430732654,0.0290249564002533,0.00343467154580435,"GID_302","CSIRO","Australia","Lake Victoria",-33.9443456,141.2447667,2020-07-30,7.943,26,0.34,0.9363,"Lake Victoria_2020_07"
"1819",7086,"GID_3020",0.00530985434509851,0.0117349914878319,0.00827515214412144,0.00154882632558496,"GID_3020","Tsukuba","Japan","Lake Kasumigaura",36.0358,140.4035167,2009-06-10,62.2,17.07,0.75,NA,"Lake Kasumigaura_2009_06"
"1820",7087,"GID_3021",0.00917063788176299,0.0152969816853901,0.0118066110280168,0.00346609403867201,"GID_3021","Tsukuba","Japan","Lake Kasumigaura",36.12161667,140.3780667,2009-08-12,55.37746667,19.775,0.5,NA,"Lake Kasumigaura_2009_08"
"1821",7088,"GID_3022",0.00831644712203143,0.0141509509766521,0.00888476277191825,0.0037818068430712,"GID_3022","Tsukuba","Japan","Lake Kasumigaura",36.03601667,140.4035833,2009-08-12,60.954,16.22,0.65,NA,"Lake Kasumigaura_2009_08"
"1822",7089,"GID_3023",0.00644469620616332,0.0127808183401147,0.00749394516754068,0.00288743779524643,"GID_3023","Tsukuba","Japan","Lake Kasumigaura",35.97626667,140.4728833,2009-08-12,76.4876,13.24,0.75,NA,"Lake Kasumigaura_2009_08"
"1823",7090,"GID_3024",0.00934833881975775,0.0153280226072585,0.0116650760794811,0.00477290869974271,"GID_3024","Tsukuba","Japan","Lake Kasumigaura",36.06518333,140.23305,2009-08-12,65.4324,22.5,0.7,NA,"Lake Kasumigaura_2009_08"
"1824",7091,"GID_3025",0.0056932788436849,0.0100734643901716,0.00751633895467127,0.00305019888139197,"GID_3025","Tsukuba","Japan","Lake Kasumigaura",36.14651667,140.32675,2010-05-18,91.7,24,0.6,1.0188472,"Lake Kasumigaura_2010_05"
"1825",7092,"GID_3026",0.00521979362829594,0.0102628475404713,0.00722953356644254,0.00305317268273196,"GID_3026","Tsukuba","Japan","Lake Kasumigaura",36.13975,140.3367667,2010-05-18,81.7,23.5,0.55,1.022839067,"Lake Kasumigaura_2010_05"
"1826",7093,"GID_3027",0.00715043300897268,0.0136577856413852,0.00995745239419768,0.00454529001092962,"GID_3027","Tsukuba","Japan","Lake Kasumigaura",36.13371667,140.3434,2010-05-18,90.6,30.06666667,0.5,1.009328133,"Lake Kasumigaura_2010_05"
"1827",7094,"GID_3028",0.00668043477394203,0.0133327578165093,0.00921640803175944,0.00441068878160139,"GID_3028","Tsukuba","Japan","Lake Kasumigaura",36.12573333,140.3553833,2010-05-18,80.7,27.5,0.58,0.907689067,"Lake Kasumigaura_2010_05"
"1828",7095,"GID_3029",0.00737035633326885,0.0148851432096871,0.0101522326491614,0.00429117965328145,"GID_3029","Tsukuba","Japan","Lake Kasumigaura",36.12348333,140.3691333,2010-05-18,82.4,27.5,0.6,0.907689067,"Lake Kasumigaura_2010_05"
"1829",7096,"GID_303",0.0181421830241057,0.0348626876483987,0.032492382358294,0.00357971612856762,"GID_303","CSIRO","Australia","Lake Victoria",-33.9850771,141.2748661,2020-07-30,8.587,25.417,0.43,0.6516,"Lake Victoria_2020_07"
"1830",7097,"GID_3030",0.00629864385008333,0.0124333218580385,0.00857898775213838,0.00403681025751298,"GID_3030","Tsukuba","Japan","Lake Kasumigaura",36.1198,140.3784833,2010-05-18,80.4,27.73333333,0.6,0.89817,"Lake Kasumigaura_2010_05"
"1831",7098,"GID_3031",0.00627600909181001,0.0120454634353462,0.00787811115381308,0.00367266521142367,"GID_3031","Tsukuba","Japan","Lake Kasumigaura",36.10473333,140.3886833,2010-05-18,82.7,25.93333333,0.6,0.894178133,"Lake Kasumigaura_2010_05"
"1832",7099,"GID_3032",0.00634964047284388,0.0130499409850805,0.00867106819215804,0.00241215976480022,"GID_3032","Tsukuba","Japan","Lake Kasumigaura",36.0859,140.4005167,2010-05-18,52.2,22.73333333,0.8,0.71393,"Lake Kasumigaura_2010_05"
"1833",7100,"GID_3033",0.00572290030846378,0.0125282598446793,0.00830318790985911,0.00188550301150286,"GID_3033","Tsukuba","Japan","Lake Kasumigaura",36.06348333,140.40255,2010-05-18,41.6,18.56666667,0.7,0.59878,"Lake Kasumigaura_2010_05"
"1834",7101,"GID_3034",0.00538371308355157,0.0119554097433573,0.00803470391608135,0.00191161348564752,"GID_3034","Tsukuba","Japan","Lake Kasumigaura",36.03285,140.4064167,2010-05-18,36.6,18.16666667,0.75,0.566230933,"Lake Kasumigaura_2010_05"
"1835",7102,"GID_3035",0.00568900999080412,0.0127720469490881,0.0084421514102582,0.0013248614114621,"GID_3035","Tsukuba","Japan","Lake Kasumigaura",36.00888333,140.4364667,2010-05-18,37,18.63333333,0.7,0.50666,"Lake Kasumigaura_2010_05"
"1836",7103,"GID_3036",0.00543451926874888,0.0128355606919743,0.00890109564623358,0.00181495121221394,"GID_3036","Tsukuba","Japan","Lake Kasumigaura",35.99268333,140.4537667,2010-05-18,38.6,18.93333333,0.65,0.543200933,"Lake Kasumigaura_2010_05"
"1837",7104,"GID_3037",0.00560920738497709,0.0132629885502306,0.00996854127620166,0.00252125316872408,"GID_3037","Tsukuba","Japan","Lake Kasumigaura",35.9768,140.4728333,2010-05-18,44.8,23.46666667,0.6,0.62181,"Lake Kasumigaura_2010_05"
"1838",7105,"GID_3038",0.00782288507340337,0.0144275534388356,0.00988159534033044,0.00242950980502792,"GID_3038","Tsukuba","Japan","Lake Kasumigaura",36.08186667,140.2143667,2010-05-18,62.5,19.46666667,0.65,0.94423,"Lake Kasumigaura_2010_05"
"1839",7106,"GID_3039",0.00745217061740373,0.0135590131632607,0.0103044198104265,0.00349519390407794,"GID_3039","Tsukuba","Japan","Lake Kasumigaura",36.07985,140.2230667,2010-05-18,68.2,21.83333333,0.75,0.999809067,"Lake Kasumigaura_2010_05"
"1840",7107,"GID_304",0.0151245002839414,0.0307252545725077,0.0292943057821948,0.00366983183578147,"GID_304","CSIRO","Australia","Lake Victoria",-34.0315863,141.2963166,2020-07-30,8.303,19.778,0.36,1.1022,"Lake Victoria_2020_07"
"1841",7108,"GID_3040",0.00706302949986608,0.013388132000111,0.00967712529218553,0.0034471303365618,"GID_3040","Tsukuba","Japan","Lake Kasumigaura",36.07121667,140.23085,2010-05-18,83.4,25.46666667,0.65,0.930719067,"Lake Kasumigaura_2010_05"
"1842",7109,"GID_3041",0.00802848983320933,0.016566262172745,0.012581347360182,0.00383029593840925,"GID_3041","Tsukuba","Japan","Lake Kasumigaura",36.06431667,140.23375,2010-05-18,55.9,27.23333333,0.65,0.848118133,"Lake Kasumigaura_2010_05"
"1843",7110,"GID_3042",0.00768551821906434,0.0144225167184638,0.00997668745996451,0.00313247154950885,"GID_3042","Tsukuba","Japan","Lake Kasumigaura",36.05261667,140.2536,2010-05-18,60.3,22.9,0.7,0.82908,"Lake Kasumigaura_2010_05"
"1844",7111,"GID_3043",0.00702181983239093,0.0148437878400373,0.0105994645300872,0.0037540418472106,"GID_3043","Tsukuba","Japan","Lake Kasumigaura",36.0486,140.2757833,2010-05-18,61.5,24.16666667,0.65,0.80605,"Lake Kasumigaura_2010_05"
"1845",7112,"GID_3044",0.00684008300101185,0.0162164994822924,0.0110796663692254,0.0026289227121253,"GID_3044","Tsukuba","Japan","Lake Kasumigaura",36.04476667,140.2998833,2010-05-18,42.7,20.1,0.7,0.631329067,"Lake Kasumigaura_2010_05"
"1846",7113,"GID_3045",0.00711694980687162,0.015200903774943,0.0107782136650036,0.00337182447834039,"GID_3045","Tsukuba","Japan","Lake Kasumigaura",36.04368333,140.3227167,2010-05-18,44.9,19.93333333,0.7,0.635320933,"Lake Kasumigaura_2010_05"
"1847",7114,"GID_3046",0.00649746149754479,0.0144516435778448,0.00969167513244182,0.00227606145021033,"GID_3046","Tsukuba","Japan","Lake Kasumigaura",36.04261667,140.35425,2010-05-18,40.6,19.33333333,0.65,0.608299067,"Lake Kasumigaura_2010_05"
"1848",7115,"GID_3047",0.00834625506608238,0.0171677352500216,0.0116028974167504,0.00302289869869978,"GID_3047","Tsukuba","Japan","Lake Kasumigaura",36.03961667,140.3749833,2010-05-18,40.7,18.3,0.7,0.566230933,"Lake Kasumigaura_2010_05"
"1849",7116,"GID_3048",0.00772602937326647,0.0151384302387359,0.0101925164886711,0.002144558512873,"GID_3048","Tsukuba","Japan","Lake Kasumigaura",36.02118333,140.3911667,2010-05-18,40.3,19,0.65,0.562239067,"Lake Kasumigaura_2010_05"
"1850",7117,"GID_3049",0.00879422542481102,0.020155077339332,0.0141736174476383,0.00353194829043687,"GID_3049","Tsukuba","Japan","Lake Kasumigaura",35.98945,140.3808167,2010-05-18,40.6,21.16666667,0.65,0.589260933,"Lake Kasumigaura_2010_05"
"1851",7118,"GID_305",0.0183755535464556,0.0314148585875977,0.0284634407404787,0.00696626834405365,"GID_305","CSIRO","Australia","Wachtels Lagoon",-34.238669,140.3653553,2020-10-21,7.487,42.178,0.31,0.468,"Wachtels Lagoon_2020_10"
"1852",7119,"GID_3050",0.00682720026485031,0.0163860932135453,0.0112646678846235,0.00275420145978058,"GID_3050","Tsukuba","Japan","Lake Kasumigaura",35.9995,140.4142,2010-05-18,39.9,18,0.75,0.562239067,"Lake Kasumigaura_2010_05"
"1853",7120,"GID_3051",0.00479737879562228,0.00866685556414272,0.00642058959266628,0.000996853304457172,"GID_3051","Tsukuba","Japan","Lake Kasumigaura",35.96472222,140.4891667,2013-07-11,24.93232,12.85,0.7,0.808353,"Lake Kasumigaura_2013_07"
"1854",7121,"GID_3052",0.00528274057395393,0.00980308108409452,0.00722569852572633,0.00157628268787702,"GID_3052","Tsukuba","Japan","Lake Kasumigaura",36.03727778,140.4045,2013-07-11,38.9072,12.75,0.8,0.73696,"Lake Kasumigaura_2013_07"
"1855",7122,"GID_3053",0.00699138907194512,0.0127793762066461,0.00902724728838787,0.00241896756637464,"GID_3053","Tsukuba","Japan","Lake Kasumigaura",36.13883333,140.3399722,2013-07-11,62.33312,21.26666667,0.6,1.31271,"Lake Kasumigaura_2013_07"
"1856",7123,"GID_3054",0.00921231201337718,0.0147016846319095,0.0108766504581715,0.0020511158953195,"GID_3054","Tsukuba","Japan","Lake Kasumigaura",36.05386111,140.2474444,2013-07-11,34.8956,18.1,0.5,0.877443,"Lake Kasumigaura_2013_07"
"1857",7124,"GID_3055",0.00611326491963276,0.011749199606739,0.00885616124327076,0.00286626653813605,"GID_3055","Tsukuba","Japan","Lake Kasumigaura",36.08027778,140.223,2013-07-11,63.80176,18.96666667,0.4,0.962654,"Lake Kasumigaura_2013_07"
"1858",7125,"GID_3056",0.00466116542646271,0.00906741018792085,0.00686923183383908,0.00211065958326278,"GID_3056","Tsukuba","Japan","Lake Kasumigaura",35.96436111,140.4893611,2013-08-07,49.9824,19.76666667,0.7,0.845201,"Lake Kasumigaura_2013_08"
"1859",7126,"GID_3057",0.00448039055279448,0.00920510456930158,0.00635045053121037,0.00174632708182472,"GID_3057","Tsukuba","Japan","Lake Kasumigaura",36.03730556,140.4042222,2013-08-07,75.036,18.4,0.75,0.822171,"Lake Kasumigaura_2013_08"
"1860",7127,"GID_3058",0.00567672202946253,0.0109082946199317,0.0077357909735163,0.00211984926253295,"GID_3058","Tsukuba","Japan","Lake Kasumigaura",36.05386111,140.2472222,2013-08-07,65.043,20.46666667,0.65,0.94423,"Lake Kasumigaura_2013_08"
"1861",7128,"GID_3059",0.00586308917905184,0.0105839454661349,0.00804771262368086,0.00312548725553232,"GID_3059","Tsukuba","Japan","Lake Kasumigaura",36.07988889,140.2232778,2013-08-07,93.5007,25.33333333,0.55,1.098531,"Lake Kasumigaura_2013_08"
"1862",7129,"GID_306",0.0186751117584072,0.0433476667026061,0.0415766986420643,0.00813808226511832,"GID_306","CSIRO","Australia","Wachtels Lagoon",-34.2312038,140.3679337,2020-10-21,20.351,37.111,0.31,1.1639,"Wachtels Lagoon_2020_10"
"1863",7130,"GID_3060",0.00539728691778763,0.00970914844482395,0.00869477695748411,0.00249079829393594,"GID_3060","Tsukuba","Japan","Lake Kasumigaura",35.96425,140.4883056,2013-10-03,72.845,19,0.5,1.522283,"Lake Kasumigaura_2013_10"
"1864",7131,"GID_3061",0.00576178146867746,0.0105395983493677,0.0080642230605494,0.00207137471814513,"GID_3061","Tsukuba","Japan","Lake Kasumigaura",36.03663889,140.40375,2013-10-03,64.8869,16.6,0.7,0.916594,"Lake Kasumigaura_2013_10"
"1865",7132,"GID_3062",0.00648089993473603,0.0106892073028526,0.00901822704262587,0.00295579450258288,"GID_3062","Tsukuba","Japan","Lake Kasumigaura",36.13852778,140.3400556,2013-10-03,87.2172,25.73333333,0.5,1.453193,"Lake Kasumigaura_2013_10"
"1866",7133,"GID_3063",0.00722302632230224,0.0112207824420539,0.0092715271436432,0.00178104532639843,"GID_3063","Tsukuba","Japan","Lake Kasumigaura",36.08019444,140.2226944,2013-10-03,42.8525,15.56666667,0.6,1.342649,"Lake Kasumigaura_2013_10"
"1867",7134,"GID_3064",0.00617209579254211,0.0111628068714651,0.00811131373836745,0.0011103434720091,"GID_3064","Tsukuba","Japan","Lake Kasumigaura",35.96411111,140.4891111,2014-01-28,14.02512,11.4,0.8,0.711627,"Lake Kasumigaura_2014_01"
"1868",7135,"GID_3065",0.00510884433563478,0.00893036351325141,0.00598039012460153,0.000713613013790841,"GID_3065","Tsukuba","Japan","Lake Kasumigaura",36.03680556,140.4045833,2014-01-28,12.60776,8.666666667,0.9,0.743869,"Lake Kasumigaura_2014_01"
"1869",7136,"GID_3066",0.00538919637165943,0.00952602328865241,0.00672010995284492,0.00104396675633005,"GID_3066","Tsukuba","Japan","Lake Kasumigaura",36.13886111,140.3394444,2014-01-28,22.35872,9.166666667,0.7,0.743869,"Lake Kasumigaura_2014_01"
"1870",7137,"GID_3067",0.00897350432353729,0.0136806938335162,0.0109534300602361,0.0019648016612985,"GID_3067","Tsukuba","Japan","Lake Kasumigaura",36.05372222,140.2476111,2014-01-28,13.14296,15.06666667,0.55,1.091622,"Lake Kasumigaura_2014_01"
"1871",7138,"GID_3068",0.00864656592061484,0.0136841015804111,0.010619552702957,0.00176607721542391,"GID_3068","Tsukuba","Japan","Lake Kasumigaura",36.08022222,140.2227222,2014-01-28,15.88592,11.93333333,0.8,0.971866,"Lake Kasumigaura_2014_01"
