station_id,blue (sr-1),green (sr-1),red (sr-1),nir (sr-1),id,organization,region,local,lat,long,date,chla (mgm-3),tss (mgL-1),secchi (m),acdom440 (m-1),local_year_month
Curuai_11_2003_PIN07,0.017880514,0.024272203,0.028001333,0.029951898,45,LabISA-INPE,AMZ,Curuai,-2.11,-55.4006,22/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN08,0.019258308,0.026831042,0.0314244,0.0354726,45,LabISA-INPE,AMZ,Curuai,-2.12022,-55.396702,22/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN09,0.015955454,0.023082505,0.027404462,0.032392234,45,LabISA-INPE,AMZ,Curuai,-2.12372,-55.413898,22/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN10,0.024742173,0.034806779,0.040488924,0.045770744,45,LabISA-INPE,AMZ,Curuai,-2.13108,-55.410198,22/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN100,0.022428372,0.034310224,0.040406453,0.040104664,45,LabISA-INPE,AMZ,Curuai,-2.05419,-55.4902,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN101,0.022218257,0.034946297,0.041600556,0.041602576,45,LabISA-INPE,AMZ,Curuai,-2.0655,-55.479801,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN102,0.024881656,0.039136278,0.048163899,0.061413923,45,LabISA-INPE,AMZ,Curuai,-2.07253,-55.490002,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN103,0.025747419,0.041274105,0.050358709,0.055592392,45,LabISA-INPE,AMZ,Curuai,-2.07736,-55.4701,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN104,0.020934376,0.033109384,0.039545175,0.038612744,45,LabISA-INPE,AMZ,Curuai,-2.07447,-55.452202,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN105,0.020518065,0.030145076,0.035197964,0.038915075,45,LabISA-INPE,AMZ,Curuai,-2.07281,-55.515202,30/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN107,0.021597083,0.031809251,0.036944496,0.039509451,45,LabISA-INPE,AMZ,Curuai,-2.08106,-55.5144,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN108,0.022906913,0.033844869,0.039765672,0.042255571,45,LabISA-INPE,AMZ,Curuai,-2.07861,-55.482899,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN109,0.023108633,0.033142391,0.038212918,0.039650046,45,LabISA-INPE,AMZ,Curuai,-2.12786,-55.464001,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN11,0.022357783,0.030130646,0.034782914,0.039162432,45,LabISA-INPE,AMZ,Curuai,-2.12925,-55.395901,22/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN110,0.021465642,0.031458807,0.036772964,0.038805763,45,LabISA-INPE,AMZ,Curuai,-2.13019,-55.457298,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN111,0.026097136,0.038613492,0.046373529,0.055274937,45,LabISA-INPE,AMZ,Curuai,-2.12497,-55.449699,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN112,0.022412519,0.031359342,0.036117614,0.038660149,45,LabISA-INPE,AMZ,Curuai,-2.14633,-55.5173,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN113,0.022879814,0.032015803,0.03682704,0.03832524,45,LabISA-INPE,AMZ,Curuai,-2.13764,-55.508099,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN114,0.021947116,0.031877679,0.037133739,0.038395837,45,LabISA-INPE,AMZ,Curuai,-2.14244,-55.5186,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN115,0.024504544,0.0329522,0.037311465,0.03755869,45,LabISA-INPE,AMZ,Curuai,-2.13286,-55.534801,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN116,0.021345948,0.030568009,0.035743227,0.037276597,45,LabISA-INPE,AMZ,Curuai,-2.14933,-55.5508,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN117,0.027719492,0.035857585,0.040109919,0.041908542,45,LabISA-INPE,AMZ,Curuai,-2.13008,-55.555901,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN118,0.021146407,0.030382595,0.035333416,0.038591843,45,LabISA-INPE,AMZ,Curuai,-2.14339,-55.568699,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN119,0.023108633,0.033142391,0.038212918,0.039650046,45,LabISA-INPE,AMZ,Curuai,-2.16069,-55.569901,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN12,0.022984981,0.030676031,0.035175833,0.038520609,45,LabISA-INPE,AMZ,Curuai,-2.11636,-55.4151,22/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN120,0.020569062,0.031291816,0.037339999,0.039840976,45,LabISA-INPE,AMZ,Curuai,-2.1745,-55.6357,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN121,0.022692892,0.033090397,0.038755067,0.042070392,45,LabISA-INPE,AMZ,Curuai,-2.16708,-55.604,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN122,0.027067842,0.040677493,0.048409023,0.046206876,45,LabISA-INPE,AMZ,Curuai,-2.17608,-55.698399,01/12/03,NA,NA,0.07,NA,Curuai_2003_12
Curuai_11_2003_PIN123,0.024052017,0.034581607,0.04019859,0.03792587,45,LabISA-INPE,AMZ,Curuai,-2.17575,-55.6819,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN124,0.021117407,0.030999577,0.035489974,0.027746121,45,LabISA-INPE,AMZ,Curuai,-2.15894,-55.3368,02/12/03,NA,NA,0.08,NA,Curuai_2003_12
Curuai_11_2003_PIN125,0.021507423,0.032046171,0.037408247,0.034401993,45,LabISA-INPE,AMZ,Curuai,-2.14003,-55.344601,02/12/03,NA,NA,0.07,NA,Curuai_2003_12
Curuai_11_2003_PIN127,0.022025531,0.031466935,0.035105992,0.025054044,45,LabISA-INPE,AMZ,Curuai,-2.16869,-55.390499,02/12/03,NA,NA,0.09,NA,Curuai_2003_12
Curuai_11_2003_PIN128,0.020403873,0.030386275,0.033973278,0.022322026,45,LabISA-INPE,AMZ,Curuai,-2.16867,-55.3685,02/12/03,NA,NA,0.09,NA,Curuai_2003_12
Curuai_11_2003_PIN129,0.020236859,0.030169317,0.033390687,0.019045293,45,LabISA-INPE,AMZ,Curuai,-2.18133,-55.347801,02/12/03,NA,NA,0.1,NA,Curuai_2003_12
Curuai_11_2003_PIN13,0.032731447,0.046533696,0.054104521,0.057552696,45,LabISA-INPE,AMZ,Curuai,-2.17694,-55.654202,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN130,0.042624153,0.076286615,0.098425355,0.105563092,45,LabISA-INPE,AMZ,Curuai,-2.19839,-55.338402,02/12/03,NA,NA,0.1,NA,Curuai_2003_12
Curuai_11_2003_PIN14,0.018977446,0.027973344,0.03291052,0.034616783,45,LabISA-INPE,AMZ,Curuai,-2.17197,-55.6245,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN15,0.017679485,0.027124056,0.032687106,0.031805516,45,LabISA-INPE,AMZ,Curuai,-2.18058,-55.615898,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN16,0.020123918,0.028811705,0.033590837,0.034180022,45,LabISA-INPE,AMZ,Curuai,-2.17669,-55.589001,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN17,0.019511401,0.028642931,0.033532602,0.032930454,45,LabISA-INPE,AMZ,Curuai,-2.15633,-55.579102,23/11/03,NA,NA,0.08,NA,Curuai_2003_11
Curuai_11_2003_PIN18,0.020498213,0.029924668,0.035101287,0.035674678,45,LabISA-INPE,AMZ,Curuai,-2.14181,-55.556099,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN19,0.032199326,0.045770897,0.053251892,0.05782272,45,LabISA-INPE,AMZ,Curuai,-2.12456,-55.546799,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN20,0.024349604,0.034481251,0.039874368,0.042738543,45,LabISA-INPE,AMZ,Curuai,-2.11319,-55.541,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN21,0.019472588,0.02968606,0.035655768,0.036226307,45,LabISA-INPE,AMZ,Curuai,-2.167,-55.5382,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN22,0.020391706,0.029807333,0.034844969,0.035386656,45,LabISA-INPE,AMZ,Curuai,-2.15758,-55.5299,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN23,0.019200744,0.028743643,0.033994649,0.035026273,45,LabISA-INPE,AMZ,Curuai,-2.16647,-55.514099,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN24,0.019276579,0.028551234,0.033617616,0.033692319,45,LabISA-INPE,AMZ,Curuai,-2.17117,-55.501801,01/12/03,NA,NA,0.07,NA,Curuai_2003_12
Curuai_11_2003_PIN25,0.019123417,0.025659058,0.029535473,0.029960226,45,LabISA-INPE,AMZ,Curuai,-2.17042,-55.476299,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN26,0.020374474,0.027998942,0.032427267,0.033168775,45,LabISA-INPE,AMZ,Curuai,-2.15931,-55.4855,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN27,0.022340337,0.031090115,0.035583417,0.03535899,45,LabISA-INPE,AMZ,Curuai,-2.16017,-55.461899,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN28,0.025696582,0.033130252,0.037065183,0.036320938,45,LabISA-INPE,AMZ,Curuai,-2.15875,-55.451,01/12/03,NA,NA,0.06,NA,Curuai_2003_12
Curuai_11_2003_PIN29,0.019917538,0.028882769,0.033999988,0.034918807,45,LabISA-INPE,AMZ,Curuai,-2.14947,-55.435699,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN30,0.024580104,0.033119954,0.037504803,0.036621624,45,LabISA-INPE,AMZ,Curuai,-2.14014,-55.4408,30/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN31,0.022926777,0.032625521,0.037995353,0.039622167,45,LabISA-INPE,AMZ,Curuai,-2.16803,-55.5299,23/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN32,0.017991806,0.026342063,0.031105994,0.035417356,45,LabISA-INPE,AMZ,Curuai,-2.23756,-55.4687,24/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN33,0.017591395,0.026313995,0.031447341,0.035224823,45,LabISA-INPE,AMZ,Curuai,-2.26881,-55.445702,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN34,0.019009503,0.028273907,0.033465454,0.036326324,45,LabISA-INPE,AMZ,Curuai,-2.25967,-55.429501,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN35,0.023287979,0.032620624,0.037605349,0.039700361,45,LabISA-INPE,AMZ,Curuai,-2.24631,-55.4538,29/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN36,0.017622588,0.025519617,0.030201017,0.033379699,45,LabISA-INPE,AMZ,Curuai,-2.27261,-55.400299,24/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN37,0.019894215,0.030043273,0.035815945,0.039702254,45,LabISA-INPE,AMZ,Curuai,-2.25431,-55.381199,24/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN38,0.019030607,0.029164771,0.03486173,0.03783244,45,LabISA-INPE,AMZ,Curuai,-2.24492,-55.362701,24/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN40,0.019696641,0.029711869,0.035286736,0.037188821,45,LabISA-INPE,AMZ,Curuai,-2.22842,-55.323101,24/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN41,0.018625583,0.028132778,0.03351266,0.035697861,45,LabISA-INPE,AMZ,Curuai,-2.24425,-55.292301,24/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN42,0.016635779,0.025900691,0.031404744,0.034352997,45,LabISA-INPE,AMZ,Curuai,-2.21731,-55.284199,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN45,0.016678053,0.02670751,0.031447764,0.01924704,45,LabISA-INPE,AMZ,Curuai,-2.21044,-55.209599,25/11/03,NA,NA,0.12,NA,Curuai_2003_11
Curuai_11_2003_PIN46,0.017393325,0.026411647,0.03136354,0.030855802,45,LabISA-INPE,AMZ,Curuai,-2.20106,-55.253899,25/11/03,NA,NA,0.08,NA,Curuai_2003_11
Curuai_11_2003_PIN47,0.018701245,0.028453297,0.034058482,0.036278896,45,LabISA-INPE,AMZ,Curuai,-2.18592,-55.277302,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN48,0.0233691,0.033695898,0.038929195,0.034035498,45,LabISA-INPE,AMZ,Curuai,-2.17656,-55.2351,25/11/03,NA,NA,0.08,NA,Curuai_2003_11
Curuai_11_2003_PIN50,0.020178961,0.029949091,0.035433939,0.037949737,45,LabISA-INPE,AMZ,Curuai,-2.26303,-55.3559,24/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN53,0.028291484,0.042921597,0.050743168,0.051097624,45,LabISA-INPE,AMZ,Curuai,-2.16861,-55.2519,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN54,0.019549851,0.029313786,0.034894326,0.037318355,45,LabISA-INPE,AMZ,Curuai,-2.21336,-55.3083,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN55,0.019751247,0.029986842,0.035775094,0.037997495,45,LabISA-INPE,AMZ,Curuai,-2.23322,-55.343899,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN56,0.018078771,0.027889259,0.033487166,0.03640973,45,LabISA-INPE,AMZ,Curuai,-2.26817,-55.373299,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN57,0.016508711,0.025023805,0.029708939,0.032535901,45,LabISA-INPE,AMZ,Curuai,-2.28117,-55.378399,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN58,0.015065845,0.021424878,0.023155025,0.017832991,45,LabISA-INPE,AMZ,Curuai,-2.26214,-55.231201,27/11/03,NA,NA,0.09,NA,Curuai_2003_11
Curuai_11_2003_PIN59,0.01440733,0.021232634,0.02503948,0.028468394,45,LabISA-INPE,AMZ,Curuai,-2.26306,-55.466801,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN60,0.020512801,0.029640135,0.03478628,0.037607051,45,LabISA-INPE,AMZ,Curuai,-2.26981,-55.421398,25/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN61,0.015932623,0.024739333,0.03002575,0.037984629,45,LabISA-INPE,AMZ,Curuai,-2.0745,-55.677601,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN62,0.018378378,0.028088847,0.033713344,0.03761942,45,LabISA-INPE,AMZ,Curuai,-2.08594,-55.6614,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN64,0.01744954,0.026871907,0.032399409,0.03707802,45,LabISA-INPE,AMZ,Curuai,-2.08236,-55.670799,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN65,0.016950847,0.026436034,0.032106354,0.038798121,45,LabISA-INPE,AMZ,Curuai,-2.0735,-55.661098,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN66,0.0176233,0.027084231,0.03224292,0.036493154,45,LabISA-INPE,AMZ,Curuai,-2.10664,-55.626999,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN67,0.017204722,0.026387902,0.031481599,0.035048888,45,LabISA-INPE,AMZ,Curuai,-2.12439,-55.6138,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN68,0.044032416,0.074306157,0.075528424,0.096175463,45,LabISA-INPE,AMZ,Curuai,-2.12592,-55.652401,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN69,0.017215302,0.026848983,0.032273632,0.034187623,45,LabISA-INPE,AMZ,Curuai,-2.14361,-55.628601,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN70,0.037664524,0.06166837,0.077386142,0.112545446,45,LabISA-INPE,AMZ,Curuai,-2.13672,-55.659199,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN71,0.017500534,0.025659483,0.030371149,0.037389068,45,LabISA-INPE,AMZ,Curuai,-2.14103,-55.682201,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN72,0.019702901,0.030315604,0.03578004,0.046135833,45,LabISA-INPE,AMZ,Curuai,-2.1425,-55.703899,26/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN73,0.01910267,0.029186555,0.032931559,0.028011139,45,LabISA-INPE,AMZ,Curuai,-2.27103,-55.2743,27/11/03,NA,NA,0.08,NA,Curuai_2003_11
Curuai_11_2003_PIN74,0.018475297,0.02763415,0.031128898,0.025160638,45,LabISA-INPE,AMZ,Curuai,-2.27492,-55.3009,27/11/03,NA,NA,0.09,NA,Curuai_2003_11
Curuai_11_2003_PIN75,0.01974391,0.026530853,0.030680727,0.035517982,45,LabISA-INPE,AMZ,Curuai,-2.20158,-55.455601,29/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN76,0.023516622,0.03242814,0.037190515,0.040183413,45,LabISA-INPE,AMZ,Curuai,-2.21603,-55.4631,29/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN77,0.022607651,0.030860626,0.035348164,0.038273603,45,LabISA-INPE,AMZ,Curuai,-2.23217,-55.505001,29/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN78,0.017963514,0.025545498,0.030119646,0.03354581,45,LabISA-INPE,AMZ,Curuai,-2.25639,-55.545601,29/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN79,0.022734741,0.031665777,0.036888686,0.041682371,45,LabISA-INPE,AMZ,Curuai,-2.25358,-55.300301,27/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN80,0.021815095,0.03187887,0.037622085,0.041948974,45,LabISA-INPE,AMZ,Curuai,-2.27167,-55.341202,27/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN81,0.017420894,0.027835644,0.032151505,0.018739959,45,LabISA-INPE,AMZ,Curuai,-2.16044,-55.844501,28/11/03,NA,NA,0.12,NA,Curuai_2003_11
Curuai_11_2003_PIN82,0.017057456,0.027742321,0.033355972,0.026947637,45,LabISA-INPE,AMZ,Curuai,-2.17236,-55.819698,28/11/03,NA,NA,0.09,NA,Curuai_2003_11
Curuai_11_2003_PIN83,0.016958021,0.027630115,0.033838738,0.036188418,45,LabISA-INPE,AMZ,Curuai,-2.1815,-55.812698,28/11/03,NA,NA,0.08,NA,Curuai_2003_11
Curuai_11_2003_PIN84,0.018836734,0.028123091,0.033554902,0.035157521,45,LabISA-INPE,AMZ,Curuai,-2.19825,-55.805099,28/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN85,0.023730159,0.033086477,0.039212395,0.042874113,45,LabISA-INPE,AMZ,Curuai,-2.20928,-55.797901,28/11/03,NA,NA,0.08,NA,Curuai_2003_11
Curuai_11_2003_PIN86,0.019148546,0.029375864,0.034716015,0.032648482,45,LabISA-INPE,AMZ,Curuai,-2.19075,-55.8335,28/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN88,0.023174546,0.033040518,0.03894605,0.047750664,45,LabISA-INPE,AMZ,Curuai,-2.14725,-55.7691,28/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN89,0.027271676,0.037948098,0.044126362,0.049590332,45,LabISA-INPE,AMZ,Curuai,-2.16169,-55.758202,28/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN90,0.01816551,0.028503123,0.034904259,0.042461575,45,LabISA-INPE,AMZ,Curuai,-2.15794,-55.766102,28/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN91,0.019451137,0.028437387,0.033783961,0.042272975,45,LabISA-INPE,AMZ,Curuai,-2.16058,-55.772301,28/11/03,NA,NA,0.06,NA,Curuai_2003_11
Curuai_11_2003_PIN92,0.017575749,0.023282046,0.026957434,0.021203778,45,LabISA-INPE,AMZ,Curuai,-2.23928,-55.651001,29/11/03,NA,NA,0.12,NA,Curuai_2003_11
Curuai_11_2003_PIN93,0.018679649,0.02475359,0.028639107,0.026134548,45,LabISA-INPE,AMZ,Curuai,-2.25994,-55.625301,29/11/03,NA,NA,0.1,NA,Curuai_2003_11
Curuai_11_2003_PIN94,0.019705335,0.029568211,0.035074972,0.037858804,45,LabISA-INPE,AMZ,Curuai,-2.25647,-55.443699,29/11/03,NA,NA,0.07,NA,Curuai_2003_11
Curuai_11_2003_PIN95,0.021121812,0.030443467,0.035818715,0.04006653,45,LabISA-INPE,AMZ,Curuai,-2.25394,-55.4035,02/12/03,NA,NA,0.05,NA,Curuai_2003_12
Curuai_11_2003_PIN96,0.021457662,0.0315977,0.03696824,0.03590707,45,LabISA-INPE,AMZ,Curuai,-2.264,-55.388901,02/12/03,NA,NA,0.07,NA,Curuai_2003_12
D1_1,0.003099491,0.001516372,0.000403728,1.37E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,13.39558535,NA,DS1_2000_01
D1_10,0.004373169,0.001255689,0.00026832,4.12E-06,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,23.76797258,NA,DS1_2000_01
D1_100,0.006300382,0.004894851,0.001413513,3.59E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,7.249082106,NA,DS1_2000_01
D1_101,0.007032735,0.005183821,0.00139158,2.59E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,7.297700441,NA,DS1_2000_01
D1_102,0.004515904,0.00510967,0.002163966,6.88E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,4.586638198,NA,DS1_2000_01
D1_103,0.005731273,0.007062058,0.003110115,0.000148186,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,4.051776867,NA,DS1_2000_01
D1_104,0.007423616,0.001936717,0.000464231,9.44E-06,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,25.43586146,NA,DS1_2000_01
D1_105,0.009154437,0.003007173,0.000823475,3.09E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,18.96259848,NA,DS1_2000_01
D1_106,0.009673883,0.005635958,0.001140007,4.18E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,8.322138868,NA,DS1_2000_01
D1_107,0.005433636,0.005379036,0.001631733,6.98E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,5.658153104,NA,DS1_2000_01
D1_108,0.007414797,0.002753094,0.000839413,4.01E-06,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,17.05409978,NA,DS1_2000_01
D1_109,0.010212846,0.005563179,0.001326669,3.13E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,9.0725934,NA,DS1_2000_01
D1_11,0.002641468,0.002778317,0.000860144,4.88E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,5.626988094,NA,DS1_2000_01
D1_110,0.007420213,0.005956665,0.00157929,4.58E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,6.839723357,NA,DS1_2000_01
D1_111,0.007974294,0.005891266,0.001436263,6.04E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,6.854054701,NA,DS1_2000_01
D1_112,0.008147562,0.005427834,0.001318119,4.01E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,7.460992997,NA,DS1_2000_01
D1_113,0.005948818,0.003631079,0.001138308,5.68E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,9.525520348,NA,DS1_2000_01
D1_114,0.006534455,0.001777588,0.000618213,4.67E-06,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,26.35574999,NA,DS1_2000_01
D1_115,0.007769989,0.005408619,0.001207096,3.42E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,7.406837357,NA,DS1_2000_01
D1_116,0.007278189,0.004893796,0.001078849,3.27E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,7.781928471,NA,DS1_2000_01
D1_117,0.008580315,0.004839008,0.00105424,8.90E-06,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,9.138273221,NA,DS1_2000_01
D1_118,0.005602213,0.002802795,0.000822991,2.46E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,12.48013512,NA,DS1_2000_01
D1_119,0.004463734,0.002548203,0.000807752,2.59E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,10.92797812,NA,DS1_2000_01
D1_12,0.002836822,0.002989944,0.000946707,4.76E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,5.400533949,NA,DS1_2000_01
D1_120,0.005715367,0.001418788,0.000402357,1.03E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,28.57445022,NA,DS1_2000_01
D1_121,0.005321534,0.00234242,0.000740277,2.55E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,15.01131395,NA,DS1_2000_01
D1_122,0.005082451,0.002404454,0.000703197,2.93E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,13.94168266,NA,DS1_2000_01
D1_123,0.010664936,0.005354216,0.00094324,2.96E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,9.763878663,NA,DS1_2000_01
D1_124,0.010847965,0.007048535,0.001990783,6.74E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,7.243864381,NA,DS1_2000_01
D1_125,0.012585383,0.008930484,0.00226329,9.24E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,6.106438947,NA,DS1_2000_01
D1_126,0.010745928,0.007201512,0.001727782,4.36E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,6.991474578,NA,DS1_2000_01
D1_127,0.010907099,0.005916343,0.001350453,3.36E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,8.919734026,NA,DS1_2000_01
D1_128,0.003693711,0.001431199,0.000375461,3.69E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,17.80919139,NA,DS1_2000_01
D1_129,0.003971392,0.001657663,0.000496738,1.36E-05,NA,NA,NA,DS1,NA,NA,01/01/00,NA,NA,16.2385748,NA,DS1_2000_01
